,ctb_contrb,pid_contrb,var
5939,0.00147093046621,23,should
5940,0.00144313188844,23,eternity
5941,-0.00136786337088,23,birth
5942,-0.00132397017538,23,sure
5943,0.00128395634653,23,especially
5944,-0.00124068568929,23,even
5945,-0.00123949967791,23,been
5946,-0.00122681779712,23,without
5947,-0.00122664321481,23,require
5948,0.00119894324798,23,mine
5949,0.00119357845283,23,married
5950,-0.00119305903028,23,their
5951,0.0011763673285,23,through
5952,0.00117091511425,23,15
5953,-0.00116327734024,23,always
5954,0.00114211111238,23,eternal
5955,0.00112532263381,23,leisure
5956,-0.00108519871492,23,information
5957,0.00106705694924,23,particular
5958,-0.00105885901534,23,Could
5959,0.00103703896764,23,Lake
5960,0.00103295586197,23,he
5961,-0.00103012936686,23,part
5962,-0.00102277318263,23,include
5963,0.00100470686402,23,saints
5964,0.00100399531547,23,me
5965,0.00100033191796,23,aidler
5966,0.000999949837966,23,City
5967,-0.000997790523069,23,fine
5968,0.000993274578107,23,mail
5969,-0.000977594251643,23,civil
5970,0.000923940743715,23,m
5971,0.00090635870748,23,occasions
5972,0.000890516995694,23,section
5973,0.000865045022583,23,much
5974,0.000864035863857,23,know
5975,0.000860938943151,23,later
5976,0.000856867858579,23,am
5977,-0.000851379810352,23,book
5978,-0.000847989178021,23,on
5979,-0.000815718248755,23,recover
5980,0.000804917091488,23,plan
5981,-0.000802427870304,23,posting
5982,0.000790441721813,23,revealed
5983,-0.00078802759283,23,where
5984,-0.000780828346502,23,eligible
5985,0.000761605263656,23,mourning
5986,-0.000759551958123,23,Mormons
5987,-0.000758284133316,23,e
5988,0.000754980689227,23,learn
5989,0.000749530821035,23,because
5990,0.000741079485262,23,Saints
5991,0.000733443686887,23,stands
5992,0.000725183076966,23,were
5993,-0.000712733613497,23,marriage
5994,0.000708271338123,23,t
5995,0.000707763682814,23,out
5996,-0.000693808831356,23,Supposing
5997,0.000688106170956,23,views
5998,-0.000686188379029,23,bishop
5999,-0.000682713949166,23,child
6000,0.000682661482025,23,spot
6001,-0.000672224542071,23,old
6002,0.000672157409438,23,problem
6003,-0.000662928603736,23,beliefs
6004,-0.000659909462704,23,by
6005,0.000648179533568,23,signifying
6006,0.000647081954314,23,couple
6007,-0.000645119266318,23,The
6008,0.000631509018386,23,produced
6009,-0.000630170795461,23,provided
6010,-0.000625328910073,23,tend
6011,-0.000623807584455,23,sol
6012,0.000617672732033,23,she
6013,0.000615777550342,23,bishops
6014,0.000611633055592,23,about
6015,0.000596943537729,23,stigma
6016,0.000587097816818,23,tesla
6017,0.000585007538436,23,pregnancy
6018,-0.000549666532897,23,her
6019,0.000544572808799,23,uvic
6020,-0.000544246183181,23,keen
6021,0.000534972266806,23,when
6022,0.000533172697779,23,solemnized
6023,0.000519662584546,23,BIC
6024,0.000517940144374,23,judgmental
6025,0.000516016104336,23,s
6026,-0.00051471370551,23,impression
6027,0.000511733437561,23,covenant
6028,0.000511483663192,23,mean
6029,-0.000511418449357,23,be
6030,-0.000508380845085,23,i
6031,0.000505502486519,23,repent
6032,-0.00050112910235,23,before
6033,0.000493847515238,23,it
6034,0.000466403241937,23,authorities
6035,0.000466245089238,23,welfare
6036,-0.000456387473991,23,same
6037,-0.000447088104237,23,whether
6038,-0.00044433753321,23,themselves
6039,-0.000428295152373,23,Children
6040,-0.000417382297609,23,has
6041,-0.000407588496406,23,years
6042,-0.000404022661645,23,software
6043,-0.000402705561601,23,keep
6044,-0.000402215236736,23,but
6045,-0.000394621833612,23,University
6046,-0.000383831721386,23,if
6047,0.00038094396121,23,enlighten
6048,-0.000375885730503,23,accepted
6049,0.000368371000299,23,new
6050,0.000368086907194,23,Latter
6051,0.000366730903255,23,pointers
6052,-0.00036025184697,23,his
6053,-0.000356919430693,23,Gospel
6054,0.000356723463583,23,time
6055,0.000355901696372,23,pure
6056,0.000353208068316,23,attached
6057,0.000338849264813,23,prohibition
6058,0.000335759289377,23,sealing
6059,-0.000319229023003,23,want
6060,-0.000318985670699,23,from
6061,-0.000316408449271,23,context
6062,-0.000313401157277,23,Day
6063,0.000297409099373,23,Victoria
6064,-0.000295668059744,23,However
6065,0.000290454370168,23,view
6066,0.00028878873534,23,what
6067,-0.000282623237716,23,done
6068,0.000275509917772,23,appreciated
6069,0.00027442249589,23,Salt
6070,-0.000269635949784,23,date
6071,0.00026384241169,23,Some
6072,0.000256708802879,23,discount
6073,0.000255474177111,23,use
6074,0.000247894433813,23,occasion
6075,-0.000244086968326,23,wrong
6076,0.000243980521239,23,Within
6077,-0.000235176946024,23,having
6078,0.000223159066974,23,Idler
6079,0.000217212922563,23,live
6080,0.000207808652721,23,IDLER
6081,0.000205587589696,23,erh0362
6082,-0.000202302202133,23,into
6083,0.000199169017443,23,a
6084,-0.000189094510997,23,have
6085,0.000188224369436,23,couples
6086,0.000187179933279,23,preserved
6087,-0.000175491903961,23,E
6088,0.000156862507323,23,was
6089,-0.000152324108239,23,entering
6090,0.000143587596918,23,assistance
6091,-0.000142094986515,23,A
6092,-0.000134545651779,23,term
6093,0.0001213413901,23,adoption
6094,-0.000119983207494,23,entered
6095,-0.000109273928907,23,former
6096,0.000104074852273,23,edu
6097,-9.34321191379e-05,23,worthy
6098,-8.61065898818e-05,23,big
6099,8.51505039295e-05,23,give
6100,-7.91014449117e-05,23,changed
6101,7.44007383227e-05,23,opposed
6102,7.42432234975e-05,23,home
6103,-6.89227225802e-05,23,does
6104,6.23121021202e-05,23,adopted
6105,5.74952614795e-05,23,I
6106,4.92378792923e-05,23,one
6107,4.19658162367e-05,23,any
6108,-3.64374403239e-05,23,Alan
6109,3.57902806513e-05,23,other
6110,3.48142199776e-05,23,provisions
6111,3.16644921031e-05,23,admonitions
6112,-2.7286032283e-05,23,situations
6113,-2.45156256687e-05,23,members
6114,-2.39791106787e-05,23,If
6115,1.58165369549e-05,23,woman
6116,-1.47810869427e-05,23,njit
6117,1.75386846482e-06,23,both
6118,-0.127563872448,24,Host
6119,-0.124321359655,24,Posting
6120,-0.0652347640428,24,Nntp
6121,-0.0433774997602,24,Re
6122,-0.0356206909241,24,writes
6123,-0.0235582155534,24,article
6124,-0.0164444760295,24,In
6125,0.0160612990329,24,real
6126,0.0154846189855,24,atoms
6127,0.0145658701902,24,and
6128,0.0141996434347,24,the
6129,-0.0141500600993,24,Your
6130,0.0126632583103,24,of
6131,-0.0103099552545,24,An
6132,0.00902381143187,24,this
6133,-0.00869010129224,24,little
6134,-0.00811141841041,24,thing
6135,0.00793401271232,24,quantum
6136,-0.00691442808271,24,more
6137,0.00686358542346,24,as
6138,-0.00634835945762,24,you
6139,-0.00612074926448,24,such
6140,-0.00602240196805,24,NoSubdomain
6141,0.00593953318361,24,question
6142,-0.00521117192116,24,try
6143,0.00473377476188,24,anyone
6144,-0.00434531842564,24,it
6145,-0.00425454984856,24,After
6146,0.00417203324043,24,are
6147,-0.00411344647396,24,arguments
6148,0.00384712164832,24,ca
6149,-0.00382568058688,24,nothing
6150,0.00351074871831,24,but
6151,-0.00344436185017,24,Brian
6152,-0.0032860312432,24,outside
6153,0.00327584299421,24,not
6154,-0.00326958424591,24,so
6155,0.00324121714094,24,would
6156,-0.00311232512196,24,think
6157,0.00306384651874,24,attempts
6158,-0.00288984373313,24,they
6159,0.00273549368739,24,phys
6160,-0.00269484918675,24,news
6161,-0.00269325840366,24,itself
6162,0.00261017644982,24,following
6163,0.00251050482567,24,we
6164,0.00248564873212,24,am
6165,0.00247308014427,24,objects
6166,-0.00241555805471,24,making
6167,-0.0023135437425,24,thinking
6168,-0.0022248452836,24,don
6169,-0.00222474984552,24,Just
6170,0.00221434467835,24,Subject
6171,-0.00219554614347,24,on
6172,-0.00215909130628,24,anything
6173,-0.00215804345466,24,studied
6174,0.00215389395534,24,The
6175,-0.00210991279338,24,being
6176,0.00197036741121,24,observe
6177,0.00192851941692,24,quite
6178,0.00192744711643,24,field
6179,-0.00188420025462,24,word
6180,0.00184397160156,24,were
6181,0.00182524770699,24,fundamental
6182,-0.00180841424958,24,Lines
6183,-0.00180723286678,24,Organization
6184,0.00178008332227,24,very
6185,0.00173988507835,24,window
6186,0.00171964132672,24,audience
6187,0.0017167633142,24,therefore
6188,0.0016657349821,24,University
6189,0.00165158922027,24,debate
6190,0.00162362425346,24,make
6191,0.00157689189238,24,tree
6192,0.00157537379639,24,day
6193,-0.00156775314334,24,Cash
6194,-0.00154058768709,24,an
6195,-0.00153475481251,24,solid
6196,-0.00149982320567,24,What
6197,0.00149476763939,24,in
6198,-0.00148483075905,24,made
6199,-0.00147496362559,24,implied
6200,-0.00146018224951,24,Of
6201,-0.00137953984356,24,out
6202,0.00134376217125,24,classical
6203,0.00132988752237,24,only
6204,0.00132587913538,24,Mathew
6205,-0.00132132091729,24,crchh410
6206,0.00129242749139,24,if
6207,-0.00128917624395,24,without
6208,-0.00128051386334,24,Anyway
6209,-0.00125960492347,24,obseve
6210,0.00122036415485,24,experiments
6211,0.00121386613017,24,some
6212,-0.00118867928347,24,bnr
6213,0.00116649058771,24,Atoms
6214,0.00116261445707,24,is
6215,0.00115671683499,24,m
6216,-0.00111650561292,24,assertion
6217,0.00109258980799,24,about
6218,-0.00109119142287,24,Canada
6219,-0.00107518789027,24,define
6220,0.00105282842439,24,tests
6221,0.00103675294827,24,mechanics
6222,0.00102429541545,24,indirect
6223,-0.00101166669168,24,cares
6224,0.00101107547648,24,background
6225,-0.000991773636829,24,effect
6226,-0.000990047683585,24,been
6227,0.000964322487884,24,be
6228,0.000959949244108,24,doing
6229,-0.000951011145016,24,NoDomain
6230,-0.000950836935772,24,thought
6231,-0.000943599530961,24,than
6232,-0.000925577664508,24,underlying
6233,-0.000916129001491,24,what
6234,-0.000914533618556,24,ualberta
6235,-0.000912428636981,24,bounces
6236,-0.000892291385516,24,interesting
6237,0.000874799043655,24,PS
6238,0.000870558009869,24,where
6239,-0.000868855027742,24,either
6240,-0.000868420711663,24,reality
6241,-0.000858426693237,24,which
6242,0.000856017592468,24,trees
6243,0.000853384610969,24,individual
6244,-0.000841568935631,24,time
6245,-0.000838992262089,24,its
6246,0.000816915370192,24,with
6247,-0.000793250493232,24,my
6248,-0.000792273706899,24,was
6249,-0.000790597165398,24,seem
6250,0.000760603479151,24,One
6251,-0.00075488636883,24,that
6252,-0.000745793911746,24,particular
6253,-0.000727461426047,24,carefull
6254,-0.000725400674672,24,or
6255,0.000668792327328,24,observations
6256,0.00063224562547,24,Also
6257,0.000631142995706,24,satisfying
6258,-0.000618077506691,24,G4K
6259,-0.000604434219351,24,every
6260,0.00060067084116,24,mechanical
6261,-0.000599592200052,24,leaves
6262,0.000574816138942,24,off
6263,0.00054598415419,24,has
6264,0.000527377855951,24,a
6265,-0.000525576279003,24,Petri
6266,0.000524152631047,24,effects
6267,0.000521873784805,24,C5uE4t
6268,-0.000520875686818,24,reliable
6269,-0.000513018877684,24,can
6270,0.00051265676532,24,dismissing
6271,0.000488485338621,24,purpose
6272,0.000480946743873,24,observation
6273,-0.000478322632315,24,since
6274,0.000474089355665,24,verging
6275,-0.000469876586982,24,read
6276,0.000459297858875,24,herring
6277,-0.000457638485401,24,done
6278,0.000446058633758,24,red
6279,0.000422943537165,24,dirac
6280,0.000413972751138,24,phenomenon
6281,0.00041010805559,24,say
6282,0.000408637925908,24,trapping
6283,-0.000406928282606,24,no
6284,0.000399179832028,24,Rainbows
6285,0.000398980906734,24,original
6286,0.000387956861991,24,me
6287,-0.000383945397275,24,atom
6288,-0.000376945425457,24,criteria
6289,-0.000376554567633,24,ussual
6290,0.000364818217534,24,t
6291,0.000359106805999,24,period
6292,-0.000357941154053,24,category
6293,-0.000351053545575,24,neo
6294,0.000339040028027,24,light
6295,-0.000328116252463,24,bcash
6296,0.000322491367854,24,uneasy
6297,-0.000318029155393,24,Is
6298,-0.000299652266018,24,worked
6299,0.000274861488744,24,necessarily
6300,-0.000272330715284,24,It
6301,0.000265787329772,24,Some
6302,0.000262992491206,24,rich
6303,-0.000251705103427,24,From
6304,-0.000229028194821,24,confused
6305,0.000227915121604,24,ve
6306,-0.000214975455153,24,for
6307,0.000201446297276,24,meet
6308,0.000170771276442,24,Are
6309,0.00017062892807,24,to
6310,0.000164680089193,24,Edmonton
6311,-0.000156855588613,24,Zeno
6312,0.000155139627266,24,defend
6313,0.000147988817127,24,Klapstein
6314,-0.00014140635183,24,sense
6315,0.000139812440384,24,talk
6316,-0.000125517524326,24,willing
6317,0.000124704439083,24,long
6318,-0.000122236237225,24,technical
6319,0.000119367255316,24,now
6320,-0.000117649444976,24,routinely
6321,0.000113539667384,24,discusion
6322,0.000112986368219,24,intention
6323,0.000112205406854,24,public
6324,-9.34824697062e-05,24,Alberta
6325,9.13881868155e-05,24,train
6326,5.79922936857e-05,24,how
6327,-5.64872423662e-05,24,Shadows
6328,-4.99802766258e-05,24,at
6329,-4.59670155788e-05,24,100
6330,-4.23793269122e-05,24,44
6331,-3.50581692454e-05,24,seemed
6332,-3.32143851271e-05,24,I
6333,-1.9849124563e-05,24,seems
6334,-1.59040675897e-05,24,klap
6335,1.2114106813e-05,24,have
6336,1.08071659436e-06,24,Kevin
6337,-0.0798767023131,25,Distribution
6338,-0.0395558818,25,Re
6339,-0.0207374934329,25,uk
6340,-0.019014558647,25,world
6341,-0.0172293213338,25,Or
6342,0.012656115703,25,in
6343,-0.0105540571605,25,edu
6344,-0.0104952725125,25,wrote
6345,0.0100806850473,25,Subject
6346,-0.00939019460864,25,you
6347,-0.00859838216718,25,minster
6348,-0.00775273423706,25,McCullough
6349,0.00770028347431,25,University
6350,-0.00744005121036,25,Arabia
6351,-0.00703635991913,25,it
6352,-0.00645568099732,25,Computer
6353,0.00623007811151,25,and
6354,0.00601156832168,25,to
6355,-0.00538104139267,25,countries
6356,-0.00533154941971,25,possible
6357,-0.00505856200459,25,that
6358,-0.00487468845362,25,mccullou
6359,0.00486700876765,25,From
6360,-0.00477676760123,25,Department
6361,-0.00467439433668,25,york
6362,0.00463824298345,25,about
6363,-0.00443498589581,25,wisc
6364,-0.00436401317326,25,England
6365,-0.00426876809901,25,please
6366,-0.0041491030174,25,Gulf
6367,-0.00405835662238,25,not
6368,-0.00389454686061,25,state
6369,-0.00382592946698,25,such
6370,0.00381853254269,25,Science
6371,-0.00362395731624,25,how
6372,-0.00356627181263,25,they
6373,0.00308840629344,25,Lines
6374,-0.00304278208181,25,put
6375,0.0028992345502,25,as
6376,-0.0027854658532,25,any
6377,-0.0026947559405,25,shouldn
6378,0.00268922041335,25,answer
6379,0.00268432466529,25,for
6380,0.00252760438516,25,It
6381,-0.00239907113118,25,mistake
6382,-0.00228551915515,25,one
6383,0.00221841527082,25,will
6384,-0.00218430878564,25,War
6385,0.00216495226226,25,sale
6386,0.00201438087224,25,weapons
6387,-0.00197440332282,25,heard
6388,-0.00194851794948,25,cs
6389,0.0018080265192,25,lost
6390,-0.00180640504443,25,an
6391,0.00175535673089,25,we
6392,0.00175010683784,25,sell
6393,0.00152539508506,25,14
6394,0.00148849290696,25,claiming
6395,0.00147393536433,25,Organization
6396,-0.00137988203446,25,regime
6397,-0.00128876188841,25,entirely
6398,-0.00120868179188,25,has
6399,0.00105750550401,25,North
6400,0.00104805952045,25,is
6401,0.000968790629939,25,border
6402,-0.000962430129098,25,are
6403,-0.000956977635707,25,West
6404,0.00095509462949,25,grave
6405,0.000954798358697,25,managed
6406,0.000805667301252,25,Aaron
6407,0.000796027230815,25,half
6408,0.000685461723367,25,oppressive
6409,-0.000683256380529,25,Now
6410,-0.000676840818298,25,been
6411,0.00065508280284,25,snake10
6412,0.000644030633038,25,Saudi
6413,-0.000625157082963,25,interfering
6414,0.00060294185039,25,popular
6415,-0.000594991464896,25,renunified
6416,-0.000592609939464,25,of
6417,0.000587229289159,25,assasinations
6418,-0.000579343409445,25,Selling
6419,0.00057244661978,25,aaron
6420,-0.000554453341886,25,soon
6421,0.000511527496565,25,Mark
6422,-0.000478182516112,25,York
6423,0.000457374455417,25,arms
6424,0.000414740675745,25,other
6425,0.000404854077061,25,incursions
6426,0.000400477813145,25,effectively
6427,0.00038429293708,25,ac
6428,-0.000375941794701,25,I
6429,-0.000348519386259,25,political
6430,-0.000317472013566,25,a
6431,-0.000310940670863,25,newly
6432,-0.000289022905555,25,Arms
6433,-0.000288201991672,25,Turner
6434,0.000283963427533,25,the
6435,-0.000283658095434,25,t
6436,-0.000274546056401,25,aside
6437,0.000261945358062,25,politcs
6438,-0.000240953952226,25,Straightforward
6439,-0.000189145490157,25,reunification
6440,0.000178712967171,25,during
6441,-0.000157610190894,25,differences
6442,0.000131046072395,25,thus
6443,0.000102666783958,25,including
6444,9.20284521683e-05,25,invade
6445,8.27098112047e-05,25,Yemen
6446,7.81093950933e-05,25,Unluckily
6447,-1.23240895378e-05,25,recently
6448,-5.43058136173e-06,25,client
6449,-0.0486365869392,26,atheists
6450,-0.0485074205371,26,Atheism
6451,-0.0335088964564,26,edu
6452,-0.0187809350105,26,FAQ
6453,-0.0135138466739,26,No
6454,-0.0128578330891,26,weak
6455,0.0126292311226,26,God
6456,-0.0119767978063,26,College
6457,-0.00985400180256,26,macalstr
6458,-0.00963475886583,26,cc
6459,-0.00959895866609,26,thread
6460,0.00907231031979,26,Subject
6461,-0.00824089177402,26,thought
6462,0.00780246479956,26,in
6463,0.00728017494706,26,the
6464,-0.00718288069057,26,acooper
6465,-0.00684023554471,26,no
6466,-0.00672305528777,26,There
6467,-0.00617753310548,26,Cooper
6468,0.00584130635312,26,Organization
6469,-0.0053334475033,26,weaklings
6470,-0.00527133610856,26,but
6471,-0.00479988079896,26,Adam
6472,-0.00475951703094,26,Verily
6473,-0.00457029684366,26,get
6474,0.00454180241546,26,Lines
6475,-0.00447350057426,26,Department
6476,-0.00440462790097,26,Did
6477,-0.00374567297093,26,claws
6478,-0.00356363959848,26,mac
6479,-0.00351105099107,26,that
6480,-0.00341116037689,26,of
6481,-0.0032896122391,26,got
6482,-0.00298938928556,26,re
6483,0.00288016002939,26,because
6484,0.00281866792443,26,was
6485,-0.00277045520842,26,often
6486,0.00254688036937,26,ever
6487,0.00248774413634,26,on
6488,0.00230256909791,26,had
6489,-0.00225925747767,26,define
6490,-0.00213480669604,26,laughed
6491,-0.00188648719165,26,Macalester
6492,-0.00180894090238,26,modified
6493,0.00175935213464,26,not
6494,-0.00166815402689,26,strong
6495,-0.00156604830732,26,they
6496,0.00146879944581,26,good
6497,-0.00122301809828,26,as
6498,0.00119574979146,26,to
6499,-0.00104298794415,26,this
6500,0.00100650005819,26,From
6501,0.000822226662138,26,John
6502,0.000740648194912,26,14
6503,-0.000624880048593,26,didn
6504,-0.000595707644232,26,who
6505,0.000492794664353,26,a
6506,0.000474747906641,26,ME
6507,0.000445094105592,26,at
6508,-0.000427252448447,26,those
6509,-0.000332875604632,26,696
6510,0.000318492079453,26,Turin
6511,-0.000314826154933,26,I
6512,0.000268067838518,26,outcome
6513,0.000267970754368,26,assert
6514,0.000226662572117,26,simply
6515,-0.000204992931827,26,BELIEVE
6516,-0.000203086302451,26,7521
6517,0.000190727947322,26,Turambar
6518,0.000161477028496,26,Nickname
6519,0.000126930534175,26,STRONG
6520,-0.000111714138252,26,t
6521,-7.27330485857e-05,26,612
6522,-5.13598553686e-05,26,have
6523,3.60876249452e-05,26,Utter
6524,-3.5383317706e-05,26,themselves
6525,-2.42117394082e-05,26,nonexistence
6526,-1.8425511385e-05,26,earlier
6527,1.62072496808e-05,26,Misery
6528,-0.0196230662061,27,com
6529,-0.0147038835942,27,you
6530,0.00862381427973,27,Subject
6531,0.00597788779428,27,Verse
6532,0.00525819494363,27,Lines
6533,0.00476777481698,27,Daily
6534,0.00454116770136,27,gvg47
6535,-0.00451785667481,27,do
6536,0.0043874998799,27,will
6537,0.00416918036823,27,not
6538,-0.00400601135329,27,go
6539,-0.00393602978598,27,strong
6540,0.00380233947313,27,and
6541,0.00334001603243,27,Chuck
6542,0.00289187118541,27,terrified
6543,0.00285491417942,27,Do
6544,0.00205728202336,27,discouraged
6545,0.00198436549721,27,tek
6546,0.00189502992787,27,PETCH
6547,0.00186282464096,27,be
6548,0.00183593747657,27,wherever
6549,0.00180540134301,27,commanded
6550,-0.00175218129665,27,Have
6551,0.00175092485214,27,Joshua
6552,0.00146387615663,27,for
6553,0.00145976014415,27,LORD
6554,0.00115875885061,27,God
6555,0.00104660476492,27,gvg
6556,0.000883148927509,27,with
6557,0.000685245549581,27,Be
6558,-0.0006028448575,27,your
6559,0.000573527110555,27,the
6560,-0.000543565695338,27,From
6561,0.000310632026326,27,4
6562,0.000139321918581,27,courageous
6563,-8.37488648748e-05,27,I
6564,3.25935048718e-05,27,9
6565,2.73492112086e-05,27,1
6566,0.0349112516007,28,rutgers
6567,0.0218987364964,28,athos
6568,0.0212042833525,28,the
6569,-0.018522902753,28,Re
6570,-0.0161038419906,28,writes
6571,-0.014518789272,28,Unix
6572,0.0137862674064,28,and
6573,0.0117950312659,28,1993
6574,0.0113243421085,28,in
6575,-0.0108333428499,28,gods
6576,-0.010722718565,28,more
6577,0.00955722965823,28,Church
6578,-0.00951201482555,28,than
6579,0.00944184987662,28,Hebrew
6580,-0.0088276281285,28,That
6581,0.00790028660747,28,to
6582,0.00760461962728,28,God
6583,0.00734541520518,28,Greek
6584,-0.00705013042616,28,anti
6585,0.00652437410724,28,Jerome
6586,0.00648598441733,28,of
6587,-0.00617277112144,28,In
6588,-0.0059957747835,28,it
6589,0.0056698199583,28,Catholic
6590,0.00558551171336,28,10
6591,0.00523323558809,28,mls
6592,-0.00481884391418,28,seems
6593,-0.00459186229701,28,unknown
6594,0.00400381504094,28,His
6595,-0.00394382215087,28,above
6596,-0.00384264758744,28,edu
6597,0.00369484839526,28,with
6598,0.00366757437064,28,our
6599,-0.0036250929968,28,You
6600,0.0035297545174,28,who
6601,0.0034774836767,28,translation
6602,-0.00336570348971,28,so
6603,0.00332238119411,28,05
6604,-0.0033199322657,28,issue
6605,-0.00331537189058,28,likely
6606,0.00325981354385,28,Christianity
6607,0.00319355744191,28,Reformers
6608,-0.00315116314936,28,one
6609,-0.00300098096149,28,say
6610,-0.00296606732879,28,com
6611,-0.00294001712633,28,little
6612,-0.00293056275882,28,translations
6613,0.00287482593922,28,also
6614,-0.00287217755238,28,surely
6615,0.00270466241324,28,we
6616,-0.00266466276309,28,or
6617,-0.00253026185791,28,profit
6618,-0.00246969335633,28,notion
6619,-0.00245188789827,28,said
6620,0.00240758857491,28,but
6621,0.00236837715016,28,Sirach
6622,-0.00229331537898,28,Organization
6623,-0.00224345804245,28,face
6624,0.0022312259862,28,had
6625,0.00220354415813,28,Protestant
6626,-0.0021854151216,28,fact
6627,-0.00211772716786,28,And
6628,0.0021132134512,28,Michael
6629,0.00199842620578,28,Christian
6630,-0.00194402090104,28,word
6631,0.00193990032693,28,them
6632,0.00191713515625,28,uxa
6633,-0.0019105290059,28,Bible
6634,0.00190307339512,28,question
6635,-0.00189832570711,28,some
6636,-0.00186482412189,28,between
6637,-0.00184747983732,28,even
6638,0.00183882164892,28,Lines
6639,0.00182362759368,28,published
6640,0.00179815240707,28,canon
6641,0.00178489664328,28,any
6642,-0.00177925497745,28,at
6643,-0.00172759049392,28,issues
6644,0.00172259053855,28,Subject
6645,0.00168280374002,28,numbers
6646,0.00166922876002,28,like
6647,-0.00165881698264,28,The
6648,0.00165771976227,28,English
6649,0.0015985088443,28,last
6650,-0.00156665685131,28,which
6651,-0.00156101048971,28,four
6652,0.00154105797143,28,may
6653,-0.001525189933,28,least
6654,0.00150720990877,28,be
6655,-0.00150488181274,28,sound
6656,-0.00150139286884,28,being
6657,0.00148134770844,28,This
6658,-0.00145680470239,28,certain
6659,0.00144174548518,28,Psalm
6660,0.00141118721401,28,about
6661,-0.00137461159606,28,there
6662,0.00132898778406,28,selection
6663,-0.00129442173617,28,seem
6664,0.00128764648571,28,From
6665,-0.0012872937289,28,just
6666,-0.00127834637519,28,somewhat
6667,0.00127321323262,28,Deuterocanonicals
6668,-0.00126367188613,28,are
6669,0.00123560022626,28,Siemon
6670,0.00121704871275,28,languages
6671,-0.00121654180881,28,led
6672,-0.00120474642984,28,message
6673,-0.00120074721738,28,another
6674,0.00119957897257,28,prejudice
6675,-0.0011615017923,28,Basically
6676,-0.00115971890484,28,best
6677,0.00112186570779,28,is
6678,0.00109436685311,28,dictating
6679,0.00109290355675,28,quick
6680,0.00106947573501,28,panix
6681,0.00106326843873,28,L
6682,0.0010580970118,28,not
6683,0.00104639350467,28,82
6684,-0.00104255702126,28,Jewish
6685,0.00103750823794,28,they
6686,0.00103363721843,28,books
6687,0.00100874642067,28,doctrine
6688,-0.00100508390357,28,add
6689,0.000993033316725,28,predates
6690,0.000992095423082,28,on
6691,0.000958419448218,28,Septuagint
6692,-0.000950179480615,28,accepted
6693,-0.000949172800695,28,principles
6694,0.000944156218685,28,Reformation
6695,0.000940872062586,28,_Bibliotheca
6696,0.000937906848928,28,ALWAYS
6697,0.000933696503755,28,versus
6698,0.000931073290863,28,ulysses
6699,0.000930077401518,28,Walker
6700,0.00092463374214,28,nevertheless
6701,0.000912530759793,28,27
6702,-0.000902820051627,28,originally
6703,0.000902512072234,28,overnight
6704,0.000890942633946,28,a
6705,-0.000887484932432,28,big
6706,0.000886823122967,28,scripture
6707,-0.000870621323032,28,two
6708,-0.000866665137927,28,bit
6709,0.000860772840933,28,having
6710,0.000858152985174,28,untranslatable
6711,0.000852450266396,28,out
6712,0.000822830081588,28,inerrancy
6713,0.000820641671827,28,conveying
6714,-0.000814312481884,28,Metzger
6715,0.00081217910078,28,would
6716,0.000798396900461,28,NYC
6717,0.000796383073044,28,transalted
6718,-0.000775219959895,28,its
6719,0.000768558510434,28,has
6720,-0.000765533005946,28,done
6721,-0.000756411881212,28,much
6722,0.000756353208849,28,bibles
6723,0.000756228368912,28,BTW
6724,-0.000747976832517,28,arbitrary
6725,-0.00074206733566,28,killed
6726,-0.00073289436624,28,took
6727,-0.00073001160111,28,abandonment
6728,0.000716664071837,28,can
6729,0.000715724242718,28,tendentious
6730,0.000713611599582,28,misleading
6731,0.000706358507263,28,later
6732,0.00069473290645,28,was
6733,0.000689429127747,28,have
6734,0.00068022652616,28,07
6735,0.000676400039009,28,esp
6736,-0.00067580410098,28,began
6737,0.000675422476324,28,translated
6738,0.000671984615718,28,tendency
6739,-0.00066990484775,28,paragraph
6740,0.000659762642622,28,reducing
6741,-0.000658311711295,28,Sacra_
6742,-0.000640571451619,28,reason
6743,-0.000638952075297,28,for
6744,0.000634132544807,28,originals
6745,0.000633634226818,28,SHOULD
6746,0.000616966535813,28,confused
6747,0.000612631432036,28,High
6748,0.000606417589854,28,emphasis
6749,0.000604821783039,28,May
6750,-0.000590951945402,28,longer
6751,0.00058906094838,28,fully
6752,0.000583142602147,28,texts
6753,0.000580999982536,28,56
6754,0.000575932948669,28,accident
6755,-0.000575861273702,28,3488
6756,-0.000573093415748,28,his
6757,0.000569325454806,28,deciding
6758,-0.000560543331189,28,along
6759,0.000559771262628,28,into
6760,-0.000535905786461,28,Greeks
6761,-0.000525044137978,28,by
6762,0.000518847708564,28,whose
6763,0.000511193214717,28,hacking
6764,-0.000508068182465,28,If
6765,0.00048656280938,28,lectures
6766,0.000483258876174,28,uiuc
6767,0.000483200175692,28,Furthermore
6768,0.000470847316617,28,based
6769,0.0004680953474,28,cso
6770,-0.000465715505157,28,I
6771,0.000465159326766,28,Bruce
6772,0.000463106426267,28,hear
6773,0.000459888434811,28,mdw33310
6774,0.000453970545667,28,dirty
6775,0.000451943314996,28,if
6776,-0.000437713162901,28,7
6777,0.000436206893669,28,somehow
6778,-0.000434621263918,28,as
6779,0.000427467979313,28,these
6780,0.000408109188444,28,citations
6781,0.000403075439167,28,shall
